B1069B1599,776, SC12-ERS070021,2336,95.3168044077,363,363,1
B1069B1599,776, SC12-ERS043860,2566,95.3168044077,363,363,1
B1069B1599,776, SC12-ERS044162,2340,95.3168044077,363,363,1
B1069B1599,776, SC12-ERS043853,2154,95.3168044077,363,363,1
B1069B1599,770, SC12-ERS070169,2739,95.7446808511,188,188,1
B1069B1599,770, ERS043923,2326,95.7446808511,188,188,1
B1069B1599,770, SC12-ERS043836,2663,95.7446808511,188,188,1
B1069B1599,770, SC12-ERS044171,2636,95.7446808511,188,188,1
B1069B1599,770, SC12-ERS070021,2328,95.7446808511,188,188,1
B1069B1599,770, SC12-ERS043860,2558,95.7446808511,188,188,1
B1069B1599,770, SC12-ERS044162,2332,95.7446808511,188,188,1
B1069B1599,770, SC12-ERS043853,2146,95.7446808511,188,188,1
B1069B1599,2242, SC12-ERS070169,893,96.1165048544,103,103,1
B1069B1599,2242, SC12-ERS043836,872,96.1165048544,103,103,1
B1069B1599,2242, SC12-ERS044171,792,96.1165048544,103,103,1
B1069B1599,2242, SC12-ERS070021,785,96.1165048544,103,103,1
B1069B1599,2242, SC12-ERS043860,826,96.1165048544,103,103,1
B1069B1599,2242, SC12-ERS044162,832,96.1165048544,103,103,1
B1069B1599,2242, SC12-ERS043853,856,96.1165048544,103,103,1
B1069B1599,770, SC12-ERS044109,2597,96.2765957447,188,188,1
B1069B1599,795, SC12-ERS044109,2089,96.875,64,64,1
B1069B1599,776, ERS043953,1362,96.9696969697,363,363,1
B1069B1599,1794, SC12-ERS070169,2208,97.0760233918,513,513,1
B1069B1599,1794, SC12-ERS043836,2596,97.0760233918,513,513,1
B1069B1599,1794, SC12-ERS044171,2235,97.0760233918,513,513,1
B1069B1599,1794, SC12-ERS070021,2097,97.0760233918,513,513,1
B1069B1599,1794, SC12-ERS043860,2441,97.0760233918,513,513,1
B1069B1599,1794, SC12-ERS044162,2614,97.0760233918,513,513,1
B1069B1599,1794, SC12-ERS043853,2208,97.0760233918,513,513,1
B1069B1599,769, SC12-ERS044109,2598,97.4358974359,78,78,1
B1069B1599,775, SC12-ERS044109,2592,97.4358974359,78,78,1
B1069B1599,763, SC12-ERS044109,2604,97.7011494253,87,87,1
B1069B1599,774, ERS043953,1360,97.7272727273,132,132,1
B1069B1599,774, SC12-ERS044109,2593,97.7272727273,132,132,1
B1069B1599,794, SC12-ERS044109,2090,97.8260869565,184,184,1
B1069B1599,794, SC12-ERS070169,2393,97.8260869565,184,184,1
B1069B1599,794, ERS043923,2215,97.8260869565,184,184,1
B1069B1599,794, SC12-ERS043836,2067,97.8260869565,184,184,1
B1069B1599,794, SC12-ERS044171,2772,97.8260869565,184,184,1
B1069B1599,794, SC12-ERS070021,1827,97.8260869565,184,184,1
B1069B1599,794, SC12-ERS043860,2176,97.8260869565,184,184,1
B1069B1599,794, SC12-ERS044162,1954,97.8260869565,184,184,1
B1069B1599,794, SC12-ERS043853,2571,97.8260869565,184,184,1
B1069B1599,766, SC12-ERS070169,2744,97.9381443299,97,97,1
B1069B1599,766, ERS043923,2331,97.9381443299,97,97,1
B1069B1599,766, SC12-ERS043836,2668,97.9381443299,97,97,1
B1069B1599,766, SC12-ERS044171,2641,97.9381443299,97,97,1
B1069B1599,766, SC12-ERS070021,2323,97.9381443299,97,97,1
B1069B1599,766, SC12-ERS043860,2553,97.9381443299,97,97,1
B1069B1599,766, SC12-ERS044162,2327,97.9381443299,97,97,1
B1069B1599,766, SC12-ERS043853,2141,97.9381443299,97,97,1
B1069B1599,790, SC12-ERS044109,2094,97.9381443299,97,97,1
